user_id,RestaurantName,MatchedName,Label,MatchScore,MatchMethod,Restaurant Name,Star,City,State,Cuisine Type,Price Range
28,torrisi,Torrisi,1,100,token_set_ratio,Torrisi,1,Manhattan,NY,Italian,$100–$200
28,cote,Cote Miami,1,100,token_set_ratio,Cote Miami,1,Miami,FL,Korean,$100–$200
29,birdsong,Birdsong,1,100,token_set_ratio,Birdsong,2,San Francisco,CA,Contemporary,$400–$600
29,quience,Quince,1,92,token_set_ratio,Quince,3,San Francisco,CA,Contemporary,$400–$600
29,singlethread,SingleThread,1,100,token_set_ratio,SingleThread,3,Healdsburg,CA,Contemporary,$400–$600
29,the french laundry,The French Laundry,1,100,token_set_ratio,The French Laundry,3,Yountville,CA,Contemporary,$600–$800
29,per se,Per Se,1,100,token_set_ratio,Per Se,3,Manhattan,NY,Contemporary,$400–$600
29,atelier crenn,Atelier,1,100,token_set_ratio,Atelier,1,Chicago,IL,American,$200–$400
29,the shota,The Shota,1,100,token_set_ratio,The Shota,1,San Francisco,CA,Japanese,$200–$400
29,sorrel,Sorrel,1,100,token_set_ratio,Sorrel,1,San Francisco,CA,Contemporary,$200–$400
29,le bernardin,Le Bernardin,1,100,token_set_ratio,Le Bernardin,3,Manhattan,NY,Seafood,$400–$600
29,niku steakhouse,Niku Steakhouse,1,100,token_set_ratio,Niku Steakhouse,1,San Francisco,CA,American,Less than $100
30,singlethread,SingleThread,1,100,token_set_ratio,SingleThread,3,Healdsburg,CA,Contemporary,$400–$600
30,benu,Benu,1,100,token_set_ratio,Benu,3,San Francisco,CA,Asian,$400–$600
30,californios,Californios,1,100,token_set_ratio,Californios,2,San Francisco,CA,Mexican/Contemporary,$400–$600
30,atomix,Atomix,1,100,token_set_ratio,Atomix,2,Manhattan,NY,Korean,$400–$600
30,atomix,Atomix,1,100,token_set_ratio,Atomix,2,Manhattan,NY,Korean,$400–$600
31,alinea,Alinea,1,100,token_set_ratio,Alinea,3,Chicago,IL,Creative,$400–$600
31,blue hill at stone barns,Blue Hill at Stone Barns,1,100,token_set_ratio,Blue Hill at Stone Barns,1,Pocantico Hills,NY,American,$400–$600
32,camphor,Camphor,1,100,token_set_ratio,Camphor,1,Los Angeles,CA,French,$100–$200
32,saison,Saison,1,100,token_set_ratio,Saison,2,San Francisco,CA,Californian,$400–$600
32,le bernadin,Le Bernardin,0,96,token_set_ratio,Le Bernardin,3,Manhattan,NY,Seafood,$400–$600
33,providence,Providence,1,100,token_set_ratio,Providence,3,Los Angeles,CA,Seafood,$400–$600
33,chefs table at brooklyn fare,Chef’s Table at Brooklyn Fare,1,98,token_set_ratio,Chef’s Table at Brooklyn Fare,2,Brooklyn,NY,Contemporary,$400–$600
33,chefs table at brooklyn fare,Chef’s Table at Brooklyn Fare,1,98,token_set_ratio,Chef’s Table at Brooklyn Fare,2,Brooklyn,NY,Contemporary,$400–$600
34,gramercy tavern,Gramercy Tavern,1,100,token_set_ratio,Gramercy Tavern,1,Manhattan,NY,Contemporary,$100–$200
34,the modern,The Modern,1,100,token_set_ratio,The Modern,2,Manhattan,NY,Contemporary,$200–$400
34,the modern,The Modern,1,100,token_set_ratio,The Modern,2,Manhattan,NY,Contemporary,$200–$400
34,jean georges,Jean-Georges,1,100,token_set_ratio,Jean-Georges,2,Manhattan,NY,Contemporary,$400–$600
34,jean georges,Jean-Georges,1,100,token_set_ratio,Jean-Georges,2,Manhattan,NY,Contemporary,$400–$600
34,le pavillon,Le Pavillon,1,100,token_set_ratio,Le Pavillon,1,Manhattan,NY,Contemporary,$200–$400
34,gabriel kreuter,Gabriel Kreuther,1,97,token_set_ratio,Gabriel Kreuther,2,Manhattan,NY,Alsatian,$200–$400
34,gabriel kreuter,Gabriel Kreuther,1,97,token_set_ratio,Gabriel Kreuther,2,Manhattan,NY,Alsatian,$200–$400
34,mari,Mari,1,100,token_set_ratio,Mari,1,Manhattan,NY,Korean,$200–$400
34,kochi,Kochi,1,100,token_set_ratio,Kochi,1,Manhattan,NY,Korean,$100–$200
34,daniel,Daniel,1,100,token_set_ratio,Daniel,2,Manhattan,NY,French,$400–$600
34,daniel,Daniel,1,100,token_set_ratio,Daniel,2,Manhattan,NY,French,$400–$600
34,aquavit,Aquavit,1,100,token_set_ratio,Aquavit,2,Manhattan,NY,Scandinavian,$200–$400
34,aquavit,Aquavit,1,100,token_set_ratio,Aquavit,2,Manhattan,NY,Scandinavian,$200–$400
34,le bernardin,Le Bernardin,1,100,token_set_ratio,Le Bernardin,3,Manhattan,NY,Seafood,$400–$600
35,aska,Aska,1,100,token_set_ratio,Aska,2,Brooklyn,NY,Scandinavian,$200–$400
35,aska,Aska,1,100,token_set_ratio,Aska,2,Brooklyn,NY,Scandinavian,$200–$400
35,eleven madison park,Eleven Madison Park,1,100,token_set_ratio,Eleven Madison Park,3,Manhattan,NY,Vegan/Contemporary,$400–$600
35,oxomocco,Oxomoco,1,93,token_set_ratio,Oxomoco,1,Brooklyn,NY,Mexican,$100–$200
36,addison,Addison,1,100,token_set_ratio,Addison,3,San Diego,CA,Contemporary,$400–$600
36,hayato,Hayato,1,100,token_set_ratio,Hayato,2,Los Angeles,CA,Japanese,$400–$600
36,somni,Somni,1,100,token_set_ratio,Somni,3,West Hollywood,CA,Contemporary,$600–$800
36,providence,Providence,1,100,token_set_ratio,Providence,3,Los Angeles,CA,Seafood,$400–$600
36,sushi kaneyoshi,Sushi Kaneyoshi,1,100,token_set_ratio,Sushi Kaneyoshi,1,Los Angeles,CA,Japanese,$400–$600
36,the french laundry,The French Laundry,1,100,token_set_ratio,The French Laundry,3,Yountville,CA,Contemporary,$600–$800
36,singlethread,SingleThread,1,100,token_set_ratio,SingleThread,3,Healdsburg,CA,Contemporary,$400–$600
36,harbor house,Harbor House,1,100,token_set_ratio,Harbor House,2,Elk,CA,Californian,$400–$600
36,oriole,Oriole,1,100,token_set_ratio,Oriole,2,Chicago,IL,Contemporary,$400–$600
36,smyth,Smyth,0,100,token_set_ratio,Smyth,3,Chicago,IL,Contemporary,$400–$600
36,ever,Ever,0,100,token_set_ratio,Ever,2,Chicago,IL,Creative,$400–$600
37,the french laundry,The French Laundry,1,100,token_set_ratio,The French Laundry,3,Yountville,CA,Contemporary,$600–$800
37,singlethread,SingleThread,0,100,token_set_ratio,SingleThread,3,Healdsburg,CA,Contemporary,$400–$600
38,singlethread,SingleThread,1,100,token_set_ratio,SingleThread,3,Healdsburg,CA,Contemporary,$400–$600
38,lazy bear,Lazy Bear,1,100,token_set_ratio,Lazy Bear,2,San Francisco,CA,Contemporary,$400–$600
38,sushi nakazawa,Sushi Nakazawa,1,100,token_set_ratio,Sushi Nakazawa,1,Washington,DC,Japanese,$200–$400
38,sushi nakazawa,Sushi Nakazawa,1,100,token_set_ratio,Sushi Nakazawa,1,Manhattan,NY,Japanese,$200–$400
39,singlethread,SingleThread,1,100,token_set_ratio,SingleThread,3,Healdsburg,CA,Contemporary,$400–$600
39,lazy bear,Lazy Bear,1,100,token_set_ratio,Lazy Bear,2,San Francisco,CA,Contemporary,$400–$600
39,californios,Californios,1,100,token_set_ratio,Californios,2,San Francisco,CA,Mexican/Contemporary,$400–$600
39,benu,Benu,0,100,token_set_ratio,Benu,3,San Francisco,CA,Asian,$400–$600
39,atelier crenn,Atelier,0,100,token_set_ratio,Atelier,1,Chicago,IL,American,$200–$400
40,restaurant yuu,Restaurant Yuu,1,100,token_set_ratio,Restaurant Yuu,1,Brooklyn,NY,French,$200–$400
40,atomix,Atomix,1,100,token_set_ratio,Atomix,2,Manhattan,NY,Korean,$400–$600
40,atomix,Atomix,1,100,token_set_ratio,Atomix,2,Manhattan,NY,Korean,$400–$600
40,per se,Per Se,1,100,token_set_ratio,Per Se,3,Manhattan,NY,Contemporary,$400–$600
40,rezdora,Rezdôra,1,100,token_set_ratio,Rezdôra,1,Manhattan,NY,Italian,$100–$200
40,noksu,Noksu,1,100,token_set_ratio,Noksu,1,Manhattan,NY,Korean,$100–$200
40,meju,Meju,1,100,token_set_ratio,Meju,1,Queens,NY,Korean,$200–$400
40,saga,Saga,1,100,token_set_ratio,Saga,2,Manhattan,NY,Contemporary,$400–$600
40,saga,Saga,1,100,token_set_ratio,Saga,2,Manhattan,NY,Contemporary,$400–$600
41,cote,Cote Miami,0,100,token_set_ratio,Cote Miami,1,Miami,FL,Korean,$100–$200
